EmployeeID,FullName,Age,Gender,Department,Designation,EducationQualification,MonthlySalary,DateOfJoining,YearsWithCompany,YearsInRole,AppraisalRating,TrainingHours,DoesOvertime,JobSatisfaction,WorkLifeBalance,MaritalStatus,PreviousCompanies,DistanceFromHome,LeavesTaken,City,LeftCompany
EMP20234242,Prerak Warrior,57,Male,HR,Office Assistant,B.Tech,112540,1/10/2023,2,0,2,1,No,2,1,Single,2,16.8,28,Bengaluru,Yes
EMP20234243,Mohanlal Badal,23,Male,Admin,HR Executive,MBA,67364,12/30/2022,3,0,3,17,No,5,3,Single,2,25.9,4,Chennai,Yes
EMP20234244,Alisha Sagar,49,Female,IT,Sales Associate,M.Com,40189,2/14/2024,1,1,4,45,Yes,1,1,Divorced,1,23.4,0,Kolkata,Yes
EMP20234245,Baiju Dugar,47,Male,IT,Software Engineer,BA,107367,11/13/2017,8,4,2,11,Yes,5,4,Divorced,3,21.6,29,Mumbai,No
EMP20234246,Riya Bhakta,46,Other,Accounts,Accounts Officer,M.Com,85519,3/1/2019,6,0,4,5,Yes,3,1,Divorced,2,17.1,14,Bengaluru,Yes
EMP20234247,Divit Bhattacharyya,37,Other,Accounts,Sales Associate,MBA,110549,4/13/2019,6,5,4,32,No,3,4,Single,3,7.5,0,Mumbai,No
EMP20234248,Indranil Khosla,42,Other,Admin,Sales Associate,MBA,37523,10/27/2017,8,6,1,19,No,5,2,Married,0,16.6,17,Chennai,No
EMP20234249,Navya Bose,51,Other,HR,HR Executive,MBA,91485,6/10/2017,8,0,2,19,Yes,5,3,Married,3,15.9,27,Kolkata,No
EMP20234250,Manikya Subramaniam,31,Other,IT,HR Executive,Diploma,96624,9/7/2021,4,0,2,18,Yes,1,2,Divorced,4,43.8,12,Delhi,Yes
EMP20234251,Purab Choudhary,54,Female,IT,Office Assistant,MBA,92938,10/28/2021,4,3,2,50,Yes,3,4,Divorced,3,12.6,3,Hyderabad,No
EMP20234252,Umang Bhat,31,Female,Accounts,Office Assistant,MBA,16921,2/7/2020,5,2,2,21,No,2,2,Married,3,20.9,23,Chennai,Yes
EMP20234253,Urvi Mall,38,Other,Sales,HR Executive,M.Com,19114,12/25/2020,5,3,4,31,No,2,4,Single,0,35,22,Delhi,No
EMP20234254,Pranay Kumer,60,Female,Admin,Office Assistant,MBA,67515,3/10/2019,6,0,5,47,No,5,2,Divorced,2,35.3,2,Chennai,No
EMP20234255,Jivin Deshmukh,51,Other,Sales,HR Executive,B.Tech,101778,4/1/2016,9,8,2,7,Yes,3,1,Divorced,3,37.6,8,Bengaluru,No
EMP20234256,Armaan Varkey,41,Female,HR,Software Engineer,MBA,115331,11/26/2018,7,2,1,50,No,5,3,Divorced,4,36.9,10,Mumbai,No
EMP20234257,Miraan Halder,47,Female,Accounts,Accounts Officer,M.Com,96273,6/13/2015,10,10,1,50,No,3,1,Single,3,21.1,10,Chennai,No
EMP20234258,Saksham Dara,22,Male,IT,Accounts Officer,BA,56384,10/2/2018,7,3,1,5,Yes,3,4,Married,4,28.6,1,Mumbai,No
EMP20234259,Aniruddh Bala,37,Female,Accounts,Accounts Officer,B.Tech,76054,5/31/2016,9,3,4,8,No,1,2,Single,5,42,14,Hyderabad,No
EMP20234260,Indrajit Kothari,59,Other,Sales,HR Executive,Diploma,115323,3/26/2019,6,6,4,23,Yes,2,3,Married,0,37,21,Bengaluru,Yes
EMP20234261,Nayantara Kale,59,Other,IT,Software Engineer,M.Com,84250,7/16/2019,6,2,5,49,Yes,1,4,Divorced,5,6.1,21,Pune,No
EMP20234262,Rohan Dey,54,Female,IT,Software Engineer,B.Tech,27664,6/19/2022,3,0,4,47,No,1,2,Single,5,47.2,5,Chennai,No
EMP20234263,Vritika Karan,24,Other,Admin,HR Executive,Diploma,95214,2/23/2022,3,2,4,48,No,4,4,Divorced,0,10.9,28,Chennai,No
EMP20234264,Divit Wable,59,Female,HR,Accounts Officer,BA,39813,10/20/2017,8,6,5,30,Yes,3,3,Divorced,4,28.1,23,Pune,No
EMP20234265,Vedika Wason,40,Other,HR,Sales Associate,BA,92275,4/5/2016,9,0,3,18,No,2,1,Divorced,5,11.6,23,Pune,No
EMP20234266,Zeeshan Krishnan,30,Other,HR,Office Assistant,BA,94665,7/16/2023,2,2,5,60,No,1,1,Married,4,4.3,20,Kolkata,No
EMP20234267,Bhamini Loke,42,Female,Admin,HR Executive,MBA,56789,4/27/2023,2,2,2,33,No,3,4,Married,0,44.3,27,Hyderabad,No
EMP20234268,Pranay Sami,26,Other,Sales,Office Assistant,BA,58368,12/2/2021,4,1,5,58,No,1,2,Single,2,26.3,5,Mumbai,No
EMP20234269,Vivaan Lalla,34,Male,HR,Office Assistant,M.Com,36571,2/9/2023,2,1,4,6,No,3,1,Divorced,2,32.8,29,Hyderabad,No
EMP20234270,Akarsh Shenoy,28,Male,Admin,Accounts Officer,MBA,71501,3/10/2023,2,0,3,13,Yes,5,3,Divorced,2,16.1,19,Bengaluru,No
EMP20234271,Elakshi Rana,33,Female,Admin,Accounts Officer,Diploma,68512,1/22/2020,5,2,2,48,No,2,3,Married,4,24.8,16,Hyderabad,Yes
EMP20234272,Eva Sandal,58,Other,HR,Sales Associate,BA,49197,10/8/2019,6,4,1,55,No,2,1,Married,3,16,12,Chennai,Yes
EMP20234273,Stuvan Sahni,30,Other,IT,Sales Associate,B.Tech,70284,3/30/2019,6,1,1,49,No,5,1,Divorced,5,1.2,25,Chennai,No
EMP20234274,Shamik Balasubramanian,34,Female,IT,Accounts Officer,B.Tech,119633,4/30/2022,3,1,1,43,No,3,2,Married,1,24.4,7,Bengaluru,No
EMP20234275,Gokul Sodhi,23,Male,IT,Software Engineer,BA,54071,4/18/2021,4,2,4,2,No,3,4,Single,4,39.8,8,Hyderabad,No
EMP20234276,Drishya Yogi,56,Male,Sales,Office Assistant,B.Tech,37904,12/29/2017,8,4,1,43,No,3,2,Single,4,18.1,20,Delhi,No
EMP20234277,Azad Chaudhuri,56,Female,IT,Software Engineer,Diploma,76654,2/3/2022,3,2,4,39,Yes,4,4,Single,4,16.8,29,Hyderabad,No
EMP20234278,Amira Basu,35,Other,Admin,Software Engineer,BA,113226,7/18/2018,7,3,2,12,Yes,2,3,Single,5,15.7,7,Chennai,Yes
EMP20234279,Gatik Mannan,39,Other,Admin,Office Assistant,Diploma,46530,7/20/2019,6,2,3,59,Yes,5,2,Divorced,1,44.4,9,Delhi,No
EMP20234280,Fateh Varughese,37,Other,Sales,Accounts Officer,B.Tech,107929,9/4/2019,6,3,2,46,No,3,3,Married,1,34,15,Mumbai,No
EMP20234281,Madhav Chauhan,40,Male,Sales,Sales Associate,Diploma,47189,10/4/2021,4,1,4,8,No,1,3,Single,0,30.4,28,Delhi,No
EMP20234282,Nakul Walla,42,Female,HR,Software Engineer,B.Tech,49623,11/14/2018,7,5,4,5,Yes,4,2,Married,2,20.7,17,Delhi,Yes
EMP20234283,Mahika Doctor,60,Female,HR,Office Assistant,BA,85002,6/14/2022,3,3,4,26,Yes,5,2,Divorced,2,42.4,21,Chennai,No
EMP20234284,Ivan Shenoy,51,Male,Admin,Software Engineer,M.Com,36711,2/16/2016,9,2,2,46,Yes,5,4,Single,0,23.4,24,Delhi,No
EMP20234285,Mahika Wali,37,Other,HR,Office Assistant,M.Com,116672,2/28/2019,6,3,3,13,Yes,1,3,Married,5,23.8,30,Pune,No
EMP20234286,Baiju Bains,43,Female,HR,Software Engineer,B.Tech,25774,11/20/2016,9,4,1,27,Yes,1,4,Single,1,22.3,17,Delhi,Yes
EMP20234287,Biju Mall,31,Other,HR,Accounts Officer,MBA,15198,3/11/2017,8,8,1,13,Yes,5,3,Single,1,24,10,Chennai,Yes
EMP20234288,Dhanush Dua,58,Male,Accounts,HR Executive,MBA,81482,3/31/2023,2,1,1,58,No,5,4,Divorced,0,10.6,23,Chennai,No
EMP20234289,Emir Vig,38,Female,IT,Software Engineer,M.Com,23027,4/16/2016,9,8,2,50,Yes,5,1,Single,5,17.2,26,Hyderabad,Yes
EMP20234290,Oorja Chakrabarti,36,Male,Accounts,Office Assistant,B.Tech,68687,10/3/2019,6,0,4,10,No,4,4,Married,1,37.4,14,Bengaluru,No
EMP20234291,Kiaan Krishnamurthy,27,Female,IT,Sales Associate,B.Tech,35683,3/11/2023,2,2,4,60,No,3,1,Married,1,22.2,8,Hyderabad,Yes
EMP20234292,Mohanlal Sharma,27,Male,Accounts,HR Executive,MBA,119593,11/6/2016,9,8,5,10,Yes,3,2,Divorced,3,47.1,4,Kolkata,No
EMP20234293,Mahika Bhattacharyya,28,Other,Sales,Sales Associate,MBA,25178,3/3/2017,8,5,1,35,Yes,4,1,Married,3,29.4,18,Bengaluru,No
EMP20234294,Saanvi Chaudhry,38,Other,HR,HR Executive,MBA,54889,2/16/2022,3,0,3,19,No,3,2,Divorced,5,32.3,14,Kolkata,No
EMP20234295,Trisha Sinha,27,Male,Admin,HR Executive,Diploma,18901,1/10/2020,5,1,2,21,Yes,4,2,Single,3,49.4,16,Bengaluru,No
EMP20234296,Eshani Manne,29,Female,IT,Sales Associate,M.Com,19421,1/4/2024,1,1,1,30,Yes,2,1,Divorced,4,29.4,23,Chennai,No
EMP20234297,Vardaniya Bath,58,Female,Sales,HR Executive,MBA,33080,10/3/2022,3,0,1,44,No,5,1,Married,5,36.7,16,Delhi,Yes
EMP20234298,Mohanlal Sawhney,33,Other,Admin,Office Assistant,MBA,27941,5/19/2017,8,1,4,56,Yes,4,1,Married,3,23.6,3,Bengaluru,Yes
EMP20234299,Shalv Lalla,37,Male,Admin,Office Assistant,B.Tech,37222,11/30/2019,6,6,2,22,No,5,4,Single,3,37.2,3,Pune,No
EMP20234300,Yuvaan Magar,39,Other,HR,HR Executive,B.Tech,92358,6/3/2021,4,3,5,56,Yes,3,1,Married,3,14.2,2,Chennai,Yes
EMP20234301,Sana Chaudhari,52,Male,Accounts,Accounts Officer,B.Tech,55330,3/12/2018,7,5,2,35,No,2,3,Single,4,15.3,6,Hyderabad,Yes
EMP20234302,Chirag Venkataraman,32,Other,Sales,HR Executive,B.Tech,27467,8/13/2023,2,2,5,31,No,5,4,Divorced,1,25.5,29,Pune,No
EMP20234303,Vihaan Bhargava,28,Other,Accounts,Accounts Officer,B.Tech,82553,1/3/2024,1,1,5,32,No,2,3,Married,4,46.1,19,Hyderabad,Yes
EMP20234304,Riaan Ramaswamy,59,Female,Accounts,Sales Associate,Diploma,69271,6/13/2017,8,2,2,7,Yes,2,1,Single,0,47.5,21,Bengaluru,Yes
EMP20234305,Anaya Sundaram,29,Female,HR,Sales Associate,M.Com,95985,3/30/2021,4,2,1,20,No,3,4,Single,1,5.1,16,Hyderabad,Yes
EMP20234306,Yashvi Thaker,57,Female,HR,Software Engineer,BA,82168,12/1/2022,3,2,2,25,No,3,3,Single,0,21.5,19,Mumbai,Yes
EMP20234307,Nakul Thaker,27,Other,Accounts,Accounts Officer,M.Com,38581,10/31/2017,8,0,3,32,No,1,3,Single,2,39.2,24,Bengaluru,No
EMP20234308,Shaan Arya,33,Female,HR,HR Executive,B.Tech,34708,6/26/2015,10,5,2,20,Yes,2,1,Single,5,30,7,Chennai,Yes
EMP20234309,Shaan Sampath,51,Female,Admin,Office Assistant,M.Com,111073,9/15/2018,7,4,5,54,No,3,2,Divorced,5,39,6,Pune,No
EMP20234310,Lavanya Gaba,41,Female,IT,Accounts Officer,Diploma,115925,4/19/2020,5,0,3,42,No,5,3,Married,2,11.7,7,Hyderabad,No
EMP20234311,Rasha Devi,58,Other,IT,Accounts Officer,MBA,71128,6/17/2019,6,6,4,12,No,5,2,Married,4,25.4,28,Bengaluru,No
EMP20234312,Jayan Baria,23,Female,Accounts,Office Assistant,MBA,53737,9/11/2020,5,2,1,51,No,5,1,Divorced,4,49.6,14,Pune,No
EMP20234313,Devansh Sinha,47,Male,HR,HR Executive,MBA,28879,6/1/2019,6,0,3,40,Yes,4,3,Single,4,20.7,24,Kolkata,No
EMP20234314,Rhea Tiwari,39,Male,Admin,HR Executive,M.Com,90477,7/1/2019,6,4,1,59,No,5,3,Divorced,5,19.5,21,Pune,No
EMP20234315,Armaan Badal,40,Male,Sales,Software Engineer,MBA,48771,1/7/2023,2,0,3,43,Yes,1,3,Single,3,3.8,0,Pune,No
EMP20234316,Raghav Dhillon,48,Female,IT,Office Assistant,M.Com,58536,10/31/2019,6,0,3,6,Yes,4,1,Married,3,26.8,14,Hyderabad,Yes
EMP20234317,Nitya Sachdeva,54,Female,IT,Sales Associate,Diploma,110146,4/13/2021,4,2,2,2,Yes,4,3,Divorced,1,47.6,29,Chennai,Yes
EMP20234318,Anahi Rastogi,27,Male,IT,HR Executive,B.Tech,69455,7/15/2017,8,5,3,49,No,1,4,Single,1,35.6,25,Pune,No
EMP20234319,Renee Sekhon,53,Other,Accounts,Software Engineer,B.Tech,98858,5/14/2021,4,1,5,31,No,4,2,Single,0,10.4,4,Pune,Yes
EMP20234320,Alisha Jani,53,Male,HR,Sales Associate,M.Com,50302,3/15/2022,3,0,4,40,No,3,1,Divorced,0,27.6,6,Mumbai,No
EMP20234321,Rasha Luthra,24,Female,IT,HR Executive,Diploma,112398,9/10/2020,5,0,5,30,No,2,4,Single,1,26.1,6,Chennai,No
EMP20234322,Shanaya Roy,58,Male,HR,Software Engineer,Diploma,67643,2/11/2023,2,0,1,60,No,3,3,Single,2,2.8,20,Mumbai,No
EMP20234323,Ivan Basu,51,Other,Admin,Office Assistant,B.Tech,17688,2/8/2020,5,4,4,10,No,4,3,Married,0,19.9,18,Mumbai,No
EMP20234324,Vedika Mahajan,44,Male,IT,Software Engineer,B.Tech,38216,9/15/2018,7,3,2,39,Yes,3,4,Married,2,7.6,3,Chennai,No
EMP20234325,Mehul Char,31,Female,Accounts,Accounts Officer,BA,114860,9/17/2016,9,0,1,33,No,3,1,Married,3,11.8,15,Hyderabad,Yes
EMP20234326,Rati Bose,28,Female,HR,Office Assistant,BA,95180,11/21/2017,8,2,4,28,No,4,1,Single,5,5.6,5,Mumbai,No
EMP20234327,Jayan Kanda,27,Male,IT,Office Assistant,B.Tech,96525,8/20/2017,8,8,2,33,No,5,3,Married,0,39.8,24,Pune,No
EMP20234328,Indrajit Buch,48,Female,Admin,Sales Associate,MBA,114719,6/15/2023,2,1,4,53,No,4,1,Single,0,38.3,4,Delhi,No
EMP20234329,Tara Mangal,34,Female,Admin,Sales Associate,B.Tech,44847,5/8/2023,2,0,1,42,Yes,2,2,Married,5,30.9,22,Chennai,Yes
EMP20234330,Anay Deshpande,49,Other,HR,Accounts Officer,BA,104861,8/19/2022,3,0,4,9,No,3,3,Divorced,0,11.1,24,Pune,No
EMP20234331,Zeeshan Goyal,53,Female,Accounts,Office Assistant,B.Tech,87127,2/10/2021,4,4,4,43,No,5,1,Single,3,15,12,Chennai,No
EMP20234332,Aayush Sagar,28,Other,Sales,Accounts Officer,B.Tech,20008,5/26/2017,8,8,5,22,No,5,1,Married,1,11.8,4,Hyderabad,No
EMP20234333,Ira Bhardwaj,32,Male,Sales,Software Engineer,Diploma,93516,5/17/2021,4,0,1,22,Yes,5,1,Married,5,13.9,22,Mumbai,Yes
EMP20234334,Seher Chanda,47,Other,IT,Sales Associate,BA,105032,7/17/2022,3,2,3,51,No,1,1,Divorced,1,32.1,10,Bengaluru,No
EMP20234335,Umang Dutt,48,Male,Sales,Sales Associate,M.Com,115803,6/23/2019,6,3,4,51,No,5,3,Single,4,46.2,18,Kolkata,No
EMP20234336,Mamooty Sethi,39,Other,Accounts,Sales Associate,B.Tech,113272,1/8/2024,1,0,4,43,No,3,4,Divorced,3,9.8,2,Chennai,Yes
EMP20234337,Aradhya Sampath,42,Female,Sales,Accounts Officer,Diploma,78104,7/27/2017,8,5,5,9,Yes,2,4,Married,0,10.2,16,Bengaluru,Yes
EMP20234338,Yuvaan Madan,25,Female,Admin,Accounts Officer,M.Com,54436,8/30/2015,10,9,1,28,Yes,5,1,Single,0,24.1,13,Chennai,Yes
EMP20234339,Madhup Johal,33,Other,Sales,Office Assistant,B.Tech,24760,5/17/2021,4,3,1,56,Yes,1,4,Single,4,18.9,0,Chennai,Yes
EMP20234340,Tarini Dhar,58,Male,Accounts,HR Executive,B.Tech,107085,3/27/2021,4,4,4,15,Yes,1,3,Divorced,1,20.1,17,Bengaluru,No
EMP20234341,Dhanush Sarma,59,Other,IT,Sales Associate,B.Tech,94076,4/7/2020,5,3,4,36,Yes,3,4,Married,2,11.1,15,Delhi,Yes
EMP20234342,Neelofar Hari,51,Female,HR,Office Assistant,BA,65022,1/14/2020,5,3,5,5,No,4,2,Single,5,49.3,28,Bengaluru,No
EMP20234343,Miraan Grover,54,Female,Accounts,HR Executive,B.Tech,105597,1/20/2022,3,2,5,33,No,3,2,Married,4,38.4,22,Delhi,No
EMP20234344,Vihaan Dey,40,Male,HR,Accounts Officer,M.Com,20368,5/3/2023,2,2,3,4,No,2,3,Divorced,1,9.6,14,Bengaluru,No
EMP20234345,Arnav Bath,25,Female,Accounts,Software Engineer,MBA,35145,5/12/2018,7,2,4,33,Yes,3,4,Divorced,0,22.9,28,Mumbai,No
EMP20234346,Aarush Agate,47,Other,Admin,HR Executive,M.Com,101415,12/8/2021,4,2,2,44,No,4,1,Divorced,1,34.7,2,Delhi,No
EMP20234347,Rati Krish,51,Female,IT,HR Executive,BA,56852,12/15/2020,5,5,2,26,No,3,2,Married,4,49.2,9,Mumbai,No
EMP20234348,Shayak Grover,34,Male,Admin,HR Executive,Diploma,55189,3/19/2024,1,1,1,16,No,5,3,Married,0,24.2,16,Kolkata,No
EMP20234349,Lakshit Tailor,34,Other,Sales,HR Executive,B.Tech,71342,1/4/2022,3,2,2,15,Yes,1,1,Divorced,3,4.4,13,Bengaluru,Yes
EMP20234350,Navya Barad,40,Male,Accounts,HR Executive,M.Com,78077,3/24/2024,1,0,4,2,Yes,1,4,Married,5,24.6,2,Bengaluru,Yes
EMP20234351,Aaina Joshi,60,Male,Admin,Office Assistant,B.Tech,81813,2/7/2022,3,1,4,42,No,1,3,Divorced,3,23.9,17,Pune,No
EMP20234352,Biju Kapur,27,Male,Accounts,Sales Associate,B.Tech,92196,6/9/2018,7,2,3,13,No,2,3,Single,5,42.7,16,Hyderabad,Yes
EMP20234353,Nakul Gara,60,Male,Sales,Office Assistant,Diploma,82354,5/24/2019,6,5,5,46,Yes,2,1,Single,1,26.7,3,Kolkata,No
EMP20234354,Gatik Bedi,37,Female,Sales,Software Engineer,B.Tech,71327,3/23/2019,6,2,4,47,No,1,4,Divorced,2,49.1,21,Hyderabad,No
EMP20234355,Samarth Varty,27,Female,HR,HR Executive,Diploma,83271,9/20/2022,3,2,4,3,No,5,3,Single,3,1.1,12,Kolkata,No
EMP20234356,Rania Badami,46,Other,Admin,HR Executive,MBA,80457,3/11/2017,8,4,1,49,No,3,3,Single,3,16.9,15,Kolkata,Yes
EMP20234357,Madhav Bora,44,Male,HR,HR Executive,Diploma,111758,6/21/2022,3,0,1,9,No,1,3,Married,4,16,6,Chennai,Yes
EMP20234358,Yasmin Dar,35,Male,Sales,Software Engineer,B.Tech,99421,6/5/2017,8,8,5,5,Yes,3,2,Married,1,20.6,5,Hyderabad,Yes
EMP20234359,Abram Atwal,38,Female,Admin,Accounts Officer,M.Com,80654,7/5/2018,7,0,1,5,No,1,2,Single,4,27.5,13,Bengaluru,Yes
EMP20234360,Zara Rout,50,Male,Accounts,Office Assistant,M.Com,109364,1/5/2017,8,2,5,58,Yes,2,4,Single,4,45.2,27,Pune,No
EMP20234361,Gokul Gandhi,34,Female,HR,Office Assistant,M.Com,42855,6/15/2020,5,1,2,57,No,3,3,Married,5,5.1,20,Pune,No
EMP20234362,Advika Dar,30,Female,Admin,Sales Associate,BA,112302,7/19/2021,4,1,5,32,Yes,5,2,Single,3,16.4,11,Pune,No
EMP20234363,Mishti Badal,38,Other,HR,Accounts Officer,BA,115964,1/2/2018,7,6,1,46,No,4,1,Single,5,31.6,9,Kolkata,No
EMP20234364,Farhan Yohannan,52,Male,Admin,HR Executive,BA,39993,1/19/2020,5,0,5,10,Yes,2,2,Divorced,5,10.3,22,Mumbai,No
EMP20234365,Sara Agarwal,47,Other,HR,Sales Associate,B.Tech,53629,3/14/2022,3,3,4,38,No,3,4,Married,3,27,3,Delhi,No
EMP20234366,Divit Raman,45,Other,HR,Sales Associate,BA,70656,9/7/2018,7,4,2,4,No,4,3,Single,4,6.9,3,Pune,Yes
EMP20234367,Ehsaan Raju,42,Female,Sales,Accounts Officer,M.Com,71735,8/28/2015,10,8,1,14,No,2,1,Married,2,37.5,2,Hyderabad,Yes
EMP20234368,Arnav Sharaf,24,Other,Admin,Office Assistant,MBA,40061,5/24/2019,6,2,5,50,No,5,2,Married,4,6.6,11,Delhi,No
EMP20234369,Krish Swamy,31,Other,Sales,Sales Associate,B.Tech,49202,11/12/2015,10,0,3,18,Yes,2,1,Single,4,16,27,Chennai,Yes
EMP20234370,Divij Agrawal,59,Female,Admin,Accounts Officer,B.Tech,110530,2/24/2016,9,4,1,55,No,1,2,Single,5,10.9,25,Mumbai,Yes
EMP20234371,Mannat Lanka,45,Female,HR,Sales Associate,Diploma,117592,7/12/2019,6,0,1,41,No,4,1,Divorced,1,36.1,20,Mumbai,Yes
EMP20234372,Krish Mand,40,Male,Sales,Accounts Officer,M.Com,110788,12/24/2021,4,4,4,10,Yes,5,2,Married,4,37.7,25,Chennai,No
EMP20234373,Romil Shere,39,Female,IT,Accounts Officer,M.Com,106351,2/13/2017,8,0,3,24,Yes,3,2,Divorced,4,9.5,0,Bengaluru,No
EMP20234374,Jayan Kapoor,47,Female,Admin,HR Executive,BA,61923,8/1/2017,8,4,5,45,Yes,3,3,Married,1,2.8,17,Mumbai,Yes
EMP20234375,Tara Sane,46,Other,Sales,HR Executive,M.Com,108942,3/2/2018,7,0,3,42,No,4,2,Married,1,22.6,11,Bengaluru,No
EMP20234376,Kaira Chacko,57,Other,Admin,Office Assistant,B.Tech,116454,9/28/2017,8,3,1,54,No,3,1,Single,1,8.9,23,Pune,No
EMP20234377,Shamik Borah,36,Female,Sales,HR Executive,M.Com,46742,2/29/2016,9,4,4,1,No,1,4,Divorced,2,31.2,6,Hyderabad,Yes
EMP20234378,Kiaan Vohra,36,Male,Sales,Sales Associate,M.Com,67214,7/22/2022,3,2,1,51,Yes,1,4,Single,4,21,10,Mumbai,No
EMP20234379,Indrajit Soni,28,Female,Sales,Office Assistant,M.Com,57730,11/24/2017,8,3,3,46,No,5,2,Divorced,5,25,1,Kolkata,No
EMP20234380,Vaibhav Dey,58,Other,IT,Office Assistant,M.Com,69580,12/3/2017,8,8,1,7,Yes,1,1,Married,3,9.3,27,Kolkata,Yes
EMP20234381,Anahita Kurian,29,Other,Admin,Software Engineer,M.Com,69941,12/8/2016,9,9,5,45,Yes,1,2,Single,5,7.1,3,Delhi,No
EMP20234382,Tarini Tiwari,34,Male,Accounts,Office Assistant,Diploma,64090,3/1/2023,2,2,1,44,Yes,5,3,Married,4,5.7,20,Delhi,No
EMP20234383,Aniruddh Wable,47,Female,Accounts,Accounts Officer,M.Com,62020,12/30/2020,5,0,4,2,No,1,1,Married,0,9.1,1,Delhi,No
EMP20234384,Jhanvi Kala,54,Male,Sales,Accounts Officer,M.Com,95082,11/8/2019,6,6,2,39,No,5,4,Married,3,6,8,Delhi,Yes
EMP20234385,Zeeshan Kunda,54,Female,IT,Sales Associate,BA,21972,1/23/2024,1,1,1,54,Yes,2,4,Married,5,4.7,3,Hyderabad,Yes
EMP20234386,Sahil Magar,41,Female,Sales,Sales Associate,M.Com,103205,11/3/2020,5,3,5,4,No,2,1,Divorced,1,31.3,23,Delhi,No
EMP20234387,Rasha Tak,42,Female,HR,Office Assistant,Diploma,114134,5/27/2020,5,5,5,35,Yes,1,2,Single,0,23.7,19,Chennai,Yes
EMP20234388,Vedika Dayal,35,Other,HR,Sales Associate,MBA,36728,7/1/2016,9,2,2,37,Yes,1,3,Divorced,5,42.2,25,Mumbai,Yes
EMP20234389,Nehmat Grover,47,Male,Sales,Sales Associate,MBA,115466,7/3/2019,6,3,4,42,No,2,2,Single,5,35.1,4,Kolkata,No
EMP20234390,Aarav Dani,32,Male,HR,Office Assistant,BA,48992,4/26/2022,3,3,1,21,No,5,3,Divorced,3,35.3,2,Delhi,No
EMP20234391,Seher Rao,46,Other,Accounts,Sales Associate,M.Com,103814,10/20/2015,10,0,3,9,No,5,4,Divorced,3,34,25,Chennai,No
EMP20234392,Adah Sami,26,Female,Sales,HR Executive,B.Tech,41446,7/15/2021,4,4,2,16,Yes,1,2,Single,4,43.3,17,Bengaluru,Yes
EMP20234393,Vihaan Ray,24,Male,Accounts,HR Executive,MBA,56794,8/19/2018,7,2,3,32,No,1,4,Divorced,4,45.3,26,Delhi,No
EMP20234394,Shray Gour,52,Male,Admin,Office Assistant,BA,91714,11/27/2021,4,0,1,33,Yes,3,2,Single,4,36.7,3,Hyderabad,No
EMP20234395,Priyansh Kaur,31,Female,IT,Office Assistant,MBA,29887,5/20/2016,9,4,4,27,Yes,1,1,Married,4,39.1,25,Hyderabad,Yes
EMP20234396,Dhanush Lad,23,Female,IT,Accounts Officer,MBA,80209,5/18/2018,7,4,5,21,Yes,5,3,Single,3,25.9,16,Mumbai,No
EMP20234397,Eshani Balasubramanian,36,Other,Accounts,Software Engineer,M.Com,94555,9/23/2016,9,1,2,15,Yes,1,1,Divorced,4,2.9,8,Bengaluru,Yes
EMP20234398,Devansh Varghese,60,Female,IT,HR Executive,M.Com,102745,10/18/2022,3,1,2,43,Yes,5,2,Married,0,16.8,13,Kolkata,No
EMP20234399,Samiha Dutta,42,Female,Sales,Accounts Officer,M.Com,90558,12/6/2017,8,4,4,39,Yes,1,4,Divorced,0,13.8,26,Bengaluru,No
EMP20234400,Pari Swaminathan,56,Female,Sales,HR Executive,MBA,49899,3/17/2016,9,8,5,32,Yes,2,3,Single,2,23.7,21,Chennai,No
EMP20234401,Rania Tak,54,Other,Admin,Software Engineer,B.Tech,58820,12/1/2020,5,2,1,30,Yes,4,4,Married,1,7.7,19,Bengaluru,No
EMP20234402,Aarna Sengupta,45,Female,HR,Office Assistant,B.Tech,101516,9/24/2016,9,2,1,12,No,2,4,Married,1,47.9,18,Kolkata,No
EMP20234403,Raunak Ahuja,43,Other,Accounts,Office Assistant,Diploma,98129,1/11/2019,6,4,2,38,Yes,3,3,Single,5,5.8,18,Delhi,No
EMP20234404,Vidur Kaul,30,Female,Sales,Sales Associate,B.Tech,48878,5/23/2019,6,4,1,58,Yes,1,2,Single,1,34.6,17,Delhi,Yes
EMP20234405,Vihaan Sachar,27,Other,HR,HR Executive,Diploma,29186,4/21/2022,3,1,1,49,No,3,2,Single,3,48,27,Chennai,No
EMP20234406,Sara Goel,30,Female,Admin,HR Executive,BA,33287,11/17/2023,2,0,3,20,No,5,4,Divorced,1,38.2,23,Chennai,No
EMP20234407,Aaina Bhat,39,Female,Accounts,Accounts Officer,MBA,110796,11/15/2017,8,0,2,12,Yes,2,2,Single,3,32.3,14,Chennai,Yes
EMP20234408,Vidur Chada,49,Male,Admin,HR Executive,M.Com,84536,9/29/2019,6,4,5,1,Yes,3,4,Married,2,8.7,25,Bengaluru,No
EMP20234409,Fateh Rau,32,Female,Accounts,Office Assistant,M.Com,38505,7/26/2015,10,6,2,57,Yes,3,1,Single,4,43.3,19,Mumbai,Yes
EMP20234410,Indranil Dass,29,Female,Sales,Office Assistant,BA,59035,6/3/2021,4,3,4,0,Yes,3,1,Married,4,40.2,5,Delhi,No
EMP20234411,Pranay Dara,25,Male,Accounts,Sales Associate,B.Tech,46863,3/28/2019,6,3,5,36,Yes,3,4,Single,2,47.4,16,Delhi,No
